,Gradient Boosting Trees DML,Linear DML,Doubly Robust (Linear),Linear T Learner,Linear S Learner,Linear X Learner,Gradient Boosting Trees T Learner,Gradient Boosting Trees S Learner,Gradient Boosting Trees X Learner,Causal BART,Causal Forest,Propensity Score Matching,TMLE
0,0.06877195426902863,0.08390542757013486,0.07672992935258492,0.08506987407714013,0.07408265587870333,0.08361486693821407,0.08593429294209318,0.06758211814054522,0.07300318146839575,0.07873416984026557,0.07460042710710446,0.12087520749392108,0.0839654729223092
1,0.0799846394708321,0.07153683183454608,0.0735911417463696,0.07924490146950126,0.07240770732870078,0.07509927164713578,0.08204398004260308,0.058502131831115765,0.08059867699064119,0.0667295818534723,0.07440867667973877,0.11980324748705501,0.08359902745330719
2,0.08738875907567424,0.0718152310344342,0.07668946001858153,0.08170935411196686,0.0737868872565839,0.08048449185415345,0.08315873350300944,0.06291446877699505,0.07658468547071674,0.07896600115246634,0.07786969840464572,0.1210769675221892,0.0794259535414314
3,0.07348457252184622,0.07420842973066914,0.0693701568625789,0.07290630836567596,0.06566601043841114,0.0715917409367583,0.0814255770367744,0.06310475478012983,0.07671993577643056,0.07368787828942991,0.0715866335548855,0.10689084360097717,0.07321534469157147
4,0.08492892228801466,0.06980155310397197,0.0713916116655703,0.0780535745786873,0.06967369759041145,0.07708686801652977,0.08639701382298574,0.06733916408495849,0.08492929518185276,0.08429350007474115,0.07253306524737357,0.11388551067356689,0.07840684582461485
5,0.07143497290097316,0.06366850514600896,0.06650312533474226,0.07057211368134661,0.06611633696452068,0.06930206544904535,0.0773201961713522,0.05659882614349681,0.07209914405159952,0.07347392064418513,0.0662146398508101,0.11566148132551334,0.07092536968921613
6,0.06619687748392215,0.07142480018206654,0.07745829964382937,0.07948348601538424,0.07446117325705903,0.07846429221818482,0.0804591489841286,0.06228639007067819,0.07668279223110057,0.070458613216338,0.07197871284340361,0.11469051165306118,0.08066333537394149
7,0.07098311670818643,0.06420581575050399,0.07403433946558209,0.07602750038202451,0.07017308878491926,0.07499546497600511,0.08481557114703878,0.06289940514479513,0.08173531531407828,0.07869587515638378,0.06900936142699395,0.10335988024258166,0.0753858063394822
8,0.06844567894246292,0.07226289786092364,0.07773238156327522,0.07995620141563106,0.07455455658986843,0.07842986616892035,0.08499961212630328,0.058799619451936146,0.08028324913405849,0.06596894845577916,0.07202966061845595,0.12332444376718747,0.08077834178008815
9,0.07260289409587704,0.06893355786509175,0.08441905222623071,0.08166195968490583,0.07732623848614449,0.07892363406999019,0.08325364225101824,0.05942236661152883,0.07397795247650955,0.07500074746078933,0.07727131310254196,0.12231440093224935,0.08669368654598587
