,Gradient Boosting Trees DML,Linear DML,Doubly Robust (Linear),Linear T Learner,Linear S Learner,Linear X Learner,Gradient Boosting Trees T Learner,Gradient Boosting Trees S Learner,Gradient Boosting Trees X Learner,Causal BART,Causal Forest,Propensity Score Matching,TMLE
0,0.0198552475550308,-0.002956787913256601,-0.0018539681279976013,-0.002040651635728301,-0.0017785071022210011,-0.002025718374407501,0.0131965862991401,-0.003932296117905201,0.012394907207252998,-0.0029416300528125015,0.0083285222480381,0.0285601687134049,-0.002165207053467901
1,0.0090456605989438,-0.0025358851270361003,-0.0005910314508557005,-0.001027316976949801,-0.0006373118194839007,-0.0010395462076297005,0.010915767689444,-0.004277460760437,0.008904327356440698,-0.0031063660357373013,0.011612990546935,0.0266428937403028,-0.001093214231284001
2,0.0202521912402773,-0.00012274196979150144,0.0007693854329360993,0.0006985204221207995,0.0007734771468555987,0.0006863246371417997,0.0132563386328382,-0.0006747391480375012,0.013643058743767299,-0.0012753273562412012,0.016776851225665003,0.0290482626999961,0.0005479980011874989
3,0.015022379383507098,-0.002048125095998301,-0.0010213282730871,-0.0009246161302206013,-0.0010223975055096007,-0.0009151765911410009,0.0286588463097784,0.004740240737955601,0.031219943845313902,-0.002127965254958201,0.0270718616929138,0.0299228510953971,-0.0009833101236801003
4,0.009967589132694398,-0.008267737927086502,-0.0062964127405529015,-0.006379331794973901,-0.006377270968494501,-0.0064140211029337,0.0043291910438549,-0.0094918703667716,0.009383446600255101,-0.008247042943444902,0.0171883581373106,0.024748774644866703,-0.006629760394761101
5,0.0200192904911013,0.0041222143506247,0.0041712870202209994,0.004225347145162298,0.004201183036553898,0.004212260161483699,0.012041341379331398,-1.2675844786600235e-05,0.012395738994906298,0.0025735247719125987,0.017106431319458902,0.0289671326240431,0.0041587407625665995
6,0.028702692980825298,0.004039058436920101,0.006339684036248199,0.005651079108019498,0.006302702769412199,0.005641387292813998,0.016417339165269697,0.0006481873947642991,0.0165063302315916,0.003970358766583798,0.018232831613735102,0.0331098943092831,0.005667420476194901
7,0.0258711893071357,-0.0032326744849059015,-0.0016295702819170005,-0.0016936008694763,-0.0018360499763580007,-0.0017584926448755006,0.0083105491620137,-0.0045144348216481014,0.009277953232988799,-0.0040445427407513005,0.018961779481453604,0.026147412623464303,-0.001867772365205701
8,0.021956359000980502,0.00013484488943329986,0.0015182427500133999,0.0015005657727416976,0.0014103012969252007,0.001416839443948598,0.0159240032495353,-0.0009602922574415002,0.015794651405378897,-0.0005064649141926,0.026734458315469604,0.0308134581141606,0.0013060130817735983
9,0.013366481625512098,0.0011756827908632975,0.0020700892983699978,0.0020419231036471978,0.001980650254112098,0.0020080109817224006,0.0182246180077497,0.0014220782466713,0.0183364073846031,0.0010948107281347989,0.0231657016795526,0.0255695969692531,0.0019728871674824008
